lat,long,signal_strength
59.3440462,18.0561756,-81
59.3440462,18.0561756,-75
59.3440462,18.0561756,-82
59.3440462,18.0561756,-87
59.3440462,18.0561756,-83
59.3440462,18.0561756,-86
59.3440462,18.0561756,-85
59.3440462,18.0561756,-84
59.3440462,18.0561756,-90
59.3440462,18.0561756,-87
59.3440462,18.0561756,-73
59.3440462,18.0561756,-74
59.3440462,18.0561756,-75
59.3440462,18.0561756,-80
59.3440462,18.0561756,-77
59.3440462,18.0561756,-83
59.3440462,18.0561756,-79
59.3440462,18.0561756,-81
59.3440462,18.0561756,-88
59.3440462,18.0561756,-89
59.3440462,18.0561756,-86
59.3440462,18.0561756,-73
59.3440462,18.0561756,-88
59.3440462,18.0561756,-78
59.3440462,18.0561756,-86
59.3440462,18.0561756,-89
59.3440462,18.0561756,-94
59.3440462,18.0561756,-79
59.3440462,18.0561756,-83
59.3440462,18.0561756,-89
59.3440462,18.0561756,-81
59.3440462,18.0561756,-86
59.3440462,18.0561756,-83
59.3440462,18.0561756,-85
59.3440462,18.0561756,-84
59.3440462,18.0561756,-73
59.3440462,18.0561756,-82
59.3440462,18.0561756,-83
59.3440462,18.0561756,-80
59.3440462,18.0561756,-77
59.3440462,18.0561756,-83
59.3440462,18.0561756,-80
59.3440462,18.0561756,-81
59.3440462,18.0561756,-88
59.3440462,18.0561756,-85
59.3440462,18.0561756,-80
59.3440462,18.0561756,-76
59.3440462,18.0561756,-78
59.3440462,18.0561756,-78
59.3440462,18.0561756,-79
59.3440462,18.0561756,-81
59.3440462,18.0561756,-91
59.3440462,18.0561756,-87
59.3440462,18.0561756,-88
59.3440462,18.0561756,-93
59.3440462,18.0561756,-90
59.3440462,18.0561756,-77
59.3439451,18.0553173,-86
59.3439451,18.0553173,-89
59.3439451,18.0553173,-94
59.3439451,18.0553173,-89
59.3439451,18.0553173,-86
59.3439451,18.0553173,-85
59.3439451,18.0553173,-82
59.3439451,18.0553173,-83
59.3439451,18.0553173,-80
59.3439451,18.0553173,-84
59.3439451,18.0553173,-80
59.3439451,18.0553173,-76
59.3439451,18.0553173,-81
59.3439451,18.0553173,-74
59.3439451,18.0553173,-79
59.3439451,18.0553173,-81
59.3439451,18.0553173,-91
59.3439451,18.0553173,-87
59.3439451,18.0553173,-88
59.3439451,18.0553173,-93
59.3439451,18.0553173,-90
59.3439451,18.0553173,-77
59.3439451,18.0553173,-75
59.3439451,18.0553173,-79
59.3439451,18.0553173,-79
59.3439451,18.0553173,-80
59.3439451,18.0553173,-81
59.3439451,18.0553173,-86
59.3439451,18.0553173,-82
59.3439451,18.0553173,-84
59.3439451,18.0553173,-89
59.3439451,18.0553173,-89
59.3439451,18.0553173,-89
59.3439451,18.0553173,-85
59.3439451,18.0553173,-91
59.3439451,18.0553173,-79
59.3439451,18.0553173,-79
59.3439451,18.0553173,-81
59.3439451,18.0553173,-87
59.3439451,18.0553173,-85
59.3439451,18.0553173,-84
59.3439451,18.0553173,-81
59.3439451,18.0553173,-87
59.3439451,18.0553173,-75
59.3439451,18.0553173,-79
59.3439451,18.0553173,-75
59.3439451,18.0553173,-77
59.3439451,18.0553173,-72
59.3439451,18.0553173,-86
59.3439451,18.0553173,-73
59.3439451,18.0553173,-84
59.3439451,18.0553173,-89
59.3439451,18.0553173,-89
59.3439451,18.0553173,-83
59.3439451,18.0553173,-85
59.3439451,18.0553173,-91
59.3439451,18.0553173,-72
59.3439451,18.0553173,-79
59.3439451,18.0553173,-81
59.3439451,18.0553173,-88
59.3439451,18.0553173,-70
59.3439451,18.0553173,-70
59.3439451,18.0553173,-73
59.3439451,18.0553173,-76
59.3439451,18.0553173,-77
59.3439451,18.0553173,-78
59.3439451,18.0553173,-87
59.3439451,18.0553173,-88
59.3439451,18.0553173,-89
59.3439451,18.0553173,-87
59.3439451,18.0553173,-85
59.3439451,18.0553173,-90
59.3437829,18.0546498,-78
59.3437829,18.0546498,-75
59.3437829,18.0546498,-75
59.3437829,18.0546498,-72
59.3437829,18.0546498,-92
59.3437829,18.0546498,-73
59.3437829,18.0546498,-84
59.3437829,18.0546498,-85
59.3437829,18.0546498,-91
59.3437829,18.0546498,-81
59.3437829,18.0546498,-83
59.3437829,18.0546498,-70
59.3437829,18.0546498,-70
59.3437829,18.0546498,-73
59.3437829,18.0546498,-80
59.3437829,18.0546498,-73
59.3437829,18.0546498,-76
59.3437829,18.0546498,-88
59.3437829,18.0546498,-88
59.3437829,18.0546498,-92
59.3437829,18.0546498,-87
59.3437829,18.0546498,-92
59.3437829,18.0546498,-90
59.3437829,18.0546498,-76
59.3437829,18.0546498,-79
59.3437829,18.0546498,-80
59.3437829,18.0546498,-81
59.3437829,18.0546498,-84
59.3437829,18.0546498,-84
59.3437829,18.0546498,-91
59.3437829,18.0546498,-87
59.3437829,18.0546498,-85
59.3437829,18.0546498,-88
59.3437565,18.0547179,-78
59.3437565,18.0547179,-77
59.3437565,18.0547179,-83
59.3437565,18.0547179,-92
59.3437565,18.0547179,-83
59.3437565,18.0547179,-82
59.3437565,18.0547179,-91
59.3437565,18.0547179,-82
59.3437565,18.0547179,-87
59.3437565,18.0547179,-79
59.3437565,18.0547179,-86
59.3437565,18.0547179,-71
59.3437565,18.0547179,-75
59.3437565,18.0547179,-85
59.3437565,18.0547179,-92
59.3437565,18.0547179,-92
59.3437565,18.0547179,-76
59.3437565,18.0547179,-82
59.3437565,18.0547179,-74
59.3437565,18.0547179,-81
59.3437565,18.0547179,-84
59.3437565,18.0547179,-84
59.3437565,18.0547179,-91
59.3437565,18.0547179,-87
59.3437565,18.0547179,-85
59.3437565,18.0547179,-86
59.3437565,18.0547179,-82
59.3437565,18.0547179,-87
59.3437565,18.0547179,-83
59.3437791,18.0547505,-81
59.3437791,18.0547505,-77
59.3437791,18.0547505,-85
59.3437791,18.0547505,-83
59.3437791,18.0547505,-78
59.3437791,18.0547505,-82
59.3437791,18.0547505,-87
59.3437791,18.0547505,-79
59.3437791,18.0547505,-89
59.3437791,18.0547505,-72
59.3437791,18.0547505,-77
59.3437791,18.0547505,-85
59.3437791,18.0547505,-82
59.3437791,18.0547505,-75
59.3437791,18.0547505,-85
59.3437791,18.0547505,-82
59.3437791,18.0547505,-87
59.3437791,18.0547505,-83
59.3437791,18.0547505,-78
59.3437791,18.0547505,-74
59.3437791,18.0547505,-79
59.3437791,18.0547505,-83
59.3437791,18.0547505,-84
59.3437791,18.0547505,-92
59.343784,18.0547831,-81
59.343784,18.0547831,-78
59.343784,18.0547831,-85
59.343784,18.0547831,-83
59.343784,18.0547831,-78
59.343784,18.0547831,-85
59.343784,18.0547831,-82
59.343784,18.0547831,-84
59.343784,18.0547831,-78
59.343784,18.0547831,-76
59.343784,18.0547831,-77
59.343784,18.0547831,-83
59.343784,18.0547831,-82
59.343784,18.0547831,-76
59.343784,18.0547831,-87
59.343784,18.0547831,-78
59.343784,18.0547831,-74
59.343784,18.0547831,-79
59.343784,18.0547831,-83
59.343784,18.0547831,-84
59.343784,18.0547831,-92
59.343784,18.0547831,-89
59.3437837,18.054783,-78
59.3437837,18.054783,-82
59.3437837,18.054783,-85
59.3437837,18.054783,-72
59.3437837,18.054783,-84
59.3437837,18.054783,-80
59.3437837,18.054783,-76
59.3437837,18.054783,-86
59.3437837,18.054783,-83
59.3437837,18.054783,-79
59.3437837,18.054783,-87
59.3437837,18.054783,-79
59.3437837,18.054783,-89
59.3437837,18.054783,-71
59.3437837,18.054783,-73
59.3437837,18.054783,-77
59.3437837,18.054783,-81
59.3437837,18.054783,-81
59.3437837,18.054783,-88
59.3437837,18.054783,-90
59.3437837,18.054783,-87
59.3437837,18.054783,-92
59.3434924,18.0538655,-78
59.3434924,18.0538655,-82
59.3434924,18.0538655,-72
59.3434924,18.0538655,-91
59.3434924,18.0538655,-85
59.3434924,18.0538655,-83
59.3434924,18.0538655,-85
59.3434924,18.0538655,-87
59.3434924,18.0538655,-79
59.3434924,18.0538655,-71
59.3434924,18.0538655,-73
59.3434924,18.0538655,-77
59.3434924,18.0538655,-89
59.3434924,18.0538655,-81
59.3434924,18.0538655,-88
59.3434924,18.0538655,-90
59.3434924,18.0538655,-87
59.3434924,18.0538655,-92
59.3434924,18.0538655,-78
59.3434924,18.0538655,-80
59.3434924,18.0538655,-81
59.3434924,18.0538655,-81
59.3434924,18.0538655,-83
59.3434924,18.0538655,-86
59.3434924,18.0538655,-86
59.3434924,18.0538655,-87
59.3434924,18.0538655,-81
59.3434924,18.0538655,-81
59.3434924,18.0538655,-89
59.3434924,18.0538655,-89
59.3433564,18.052962,-91
59.3433564,18.052962,-85
59.3433564,18.052962,-85
59.3433564,18.052962,-89
59.3433564,18.052962,-78
59.3433564,18.052962,-85
59.3433564,18.052962,-81
59.3433564,18.052962,-81
59.3433564,18.052962,-83
59.3433564,18.052962,-85
59.3433564,18.052962,-86
59.3433564,18.052962,-87
59.3433564,18.052962,-88
59.3433564,18.052962,-81
59.3433564,18.052962,-89
59.3433564,18.052962,-89
59.3433564,18.052962,-72
59.3433564,18.052962,-78
59.3433564,18.052962,-77
59.3433564,18.052962,-77
59.3433564,18.052962,-78
59.3433564,18.052962,-79
59.3433564,18.052962,-79
59.3433564,18.052962,-80
59.3433564,18.052962,-81
59.3433564,18.052962,-81
59.3433564,18.052962,-86
59.3433564,18.052962,-82
59.3433564,18.052962,-87
59.3433564,18.052962,-87
59.3433564,18.052962,-83
59.3433564,18.052962,-88
59.3433564,18.052962,-86
59.3433564,18.052962,-91
59.3433564,18.052962,-83
59.3433564,18.052962,-87
59.3433564,18.052962,-91
59.3437616,18.0548719,-84
59.3437616,18.0548719,-78
59.3437616,18.0548719,-84
59.3437616,18.0548719,-79
59.3437616,18.0548719,-84
59.3437616,18.0548719,-76
59.3437616,18.0548719,-82
59.3437616,18.0548719,-82
59.3437616,18.0548719,-84
59.3437616,18.0548719,-77
59.3437616,18.0548719,-84
59.3437616,18.0548719,-84
59.3437616,18.0548719,-79
59.3437616,18.0548719,-84
59.3437616,18.0548719,-74
59.3437616,18.0548719,-90
59.3437616,18.0548719,-85
59.3437616,18.0548719,-83
59.3437616,18.0548719,-78
59.3437616,18.0548719,-79
59.3437616,18.0548719,-82
59.3437616,18.0548719,-78
59.3437616,18.0548719,-71
59.3437616,18.0548719,-78
59.3437616,18.0548719,-85
59.3437616,18.0548719,-85
59.3437616,18.0548719,-86
59.3437616,18.0548719,-82
59.3437616,18.0548719,-84
59.3437616,18.0548719,-89
59.3437616,18.0548719,-89
59.3437616,18.0548719,-87
59.3437616,18.0548719,-87
59.3437616,18.0548719,-69
59.3437616,18.0548719,-71
59.3437616,18.0548719,-76
59.3437616,18.0548719,-79
59.3437616,18.0548719,-77
59.3437616,18.0548719,-79
59.3437616,18.0548719,-79
59.3437616,18.0548719,-81
59.3437616,18.0548719,-82
59.3437616,18.0548719,-82
59.3437616,18.0548719,-83
59.3437616,18.0548719,-83
59.3437616,18.0548719,-86
59.3437616,18.0548719,-86
59.3437616,18.0548719,-85
59.3437616,18.0548719,-94
59.3437616,18.0548719,-88
59.3431268,18.0514903,-84
59.3431268,18.0514903,-71
59.3431268,18.0514903,-71
59.3431268,18.0514903,-83
59.3431268,18.0514903,-79
59.3431268,18.0514903,-83
59.3431268,18.0514903,-79
59.3431268,18.0514903,-79
59.3431268,18.0514903,-81
59.3431268,18.0514903,-81
59.3431268,18.0514903,-82
59.3431268,18.0514903,-83
59.3431268,18.0514903,-83
59.3431268,18.0514903,-86
59.3431268,18.0514903,-78
59.3431268,18.0514903,-85
59.3431268,18.0514903,-94
59.3431268,18.0514903,-78
59.3431268,18.0514903,-70
59.3431268,18.0514903,-72
59.3431268,18.0514903,-78
59.3431268,18.0514903,-76
59.3431268,18.0514903,-78
59.3431268,18.0514903,-79
59.3431268,18.0514903,-79
59.3431268,18.0514903,-88
59.3431268,18.0514903,-85
59.3431268,18.0514903,-90
59.3431268,18.0514903,-91
59.3431268,18.0514903,-78
59.3431268,18.0514903,-86
59.3429696,18.0511122,-82
59.3429696,18.0511122,-80
59.3429696,18.0511122,-73
59.3429696,18.0511122,-80
59.3429696,18.0511122,-83
59.3429696,18.0511122,-87
59.3429696,18.0511122,-80
59.3429696,18.0511122,-83
59.3429696,18.0511122,-79
59.3429696,18.0511122,-90
59.3429696,18.0511122,-77
59.3429696,18.0511122,-71
59.3429696,18.0511122,-79
59.3429696,18.0511122,-80
59.3429696,18.0511122,-86
59.3429696,18.0511122,-86
59.3429696,18.0511122,-88
59.3429696,18.0511122,-83
59.3429696,18.0511122,-89
59.3429696,18.0511122,-90
59.3429696,18.0511122,-76
59.3429696,18.0511122,-86
59.3429696,18.0511122,-76
59.3429696,18.0511122,-91
59.3429696,18.0511122,-91
59.3429696,18.0511122,-90
59.3429696,18.0511122,-73
59.3429696,18.0511122,-85
59.3429696,18.0511122,-81
59.3429696,18.0511122,-82
59.3429696,18.0511122,-82
59.3429696,18.0511122,-83
59.3429696,18.0511122,-83
59.3429696,18.0511122,-83
59.3429696,18.0511122,-86
59.3429696,18.0511122,-88
59.3429696,18.0511122,-90
59.3429179,18.0511251,-68
59.3429179,18.0511251,-80
59.3429179,18.0511251,-85
59.3429179,18.0511251,-75
59.3429179,18.0511251,-90
59.3429179,18.0511251,-70
59.3429179,18.0511251,-78
59.3429179,18.0511251,-68
59.3429179,18.0511251,-91
59.3429179,18.0511251,-74
59.3429179,18.0511251,-75
59.3429179,18.0511251,-83
59.3429179,18.0511251,-82
59.3429179,18.0511251,-76
59.3429179,18.0511251,-82
59.3429179,18.0511251,-81
59.3429179,18.0511251,-81
59.3429179,18.0511251,-85
59.3429179,18.0511251,-91
59.3429179,18.0511251,-87
59.3429179,18.0511251,-89
59.3427446,18.0504016,-68
59.3427446,18.0504016,-80
59.3427446,18.0504016,-85
59.3427446,18.0504016,-74
59.3427446,18.0504016,-90
59.3427446,18.0504016,-82
59.3427446,18.0504016,-78
59.3427446,18.0504016,-68
59.3427446,18.0504016,-89
59.3427446,18.0504016,-74
59.3427446,18.0504016,-75
59.3427446,18.0504016,-83
59.3427446,18.0504016,-86
59.3427446,18.0504016,-76
59.3427446,18.0504016,-82
59.3427446,18.0504016,-81
59.3427446,18.0504016,-81
59.3427446,18.0504016,-69
59.3427446,18.0504016,-91
59.3427446,18.0504016,-87
59.3427446,18.0504016,-89
59.3427446,18.0504016,-72
59.3427446,18.0504016,-74
59.3427446,18.0504016,-75
59.3427446,18.0504016,-78
59.3427446,18.0504016,-80
59.3427446,18.0504016,-80
59.3427446,18.0504016,-85
59.3427446,18.0504016,-86
59.3427446,18.0504016,-89
59.3427446,18.0504016,-89
59.3427446,18.0504016,-90
59.3427446,18.0504016,-90
59.3427446,18.0504016,-96
59.342503,18.0492945,-74
59.342503,18.0492945,-82
59.342503,18.0492945,-89
59.342503,18.0492945,-86
59.342503,18.0492945,-69
59.342503,18.0492945,-72
59.342503,18.0492945,-74
59.342503,18.0492945,-75
59.342503,18.0492945,-78
59.342503,18.0492945,-80
59.342503,18.0492945,-80
59.342503,18.0492945,-85
59.342503,18.0492945,-86
59.342503,18.0492945,-89
59.342503,18.0492945,-89
59.342503,18.0492945,-90
59.342503,18.0492945,-84
59.342503,18.0492945,-96
59.342503,18.0492945,-69
59.342503,18.0492945,-72
59.342503,18.0492945,-72
59.342503,18.0492945,-78
59.342503,18.0492945,-74
59.342503,18.0492945,-85
59.342503,18.0492945,-81
59.342503,18.0492945,-81
59.342503,18.0492945,-83
59.342503,18.0492945,-88
59.342503,18.0492945,-85
59.342503,18.0492945,-94
59.342503,18.0492945,-90
59.342503,18.0492945,-70
59.342503,18.0492945,-70
59.342503,18.0492945,-71
59.342503,18.0492945,-79
59.3423509,18.0486533,-84
59.3423509,18.0486533,-69
59.3423509,18.0486533,-72
59.3423509,18.0486533,-72
59.3423509,18.0486533,-78
59.3423509,18.0486533,-74
59.3423509,18.0486533,-85
59.3423509,18.0486533,-81
59.3423509,18.0486533,-81
59.3423509,18.0486533,-83
59.3423509,18.0486533,-88
59.3423509,18.0486533,-85
59.3423509,18.0486533,-94
59.3423509,18.0486533,-90
59.3423509,18.0486533,-70
59.3423509,18.0486533,-70
59.3423509,18.0486533,-67
59.3423509,18.0486533,-79
59.3423509,18.0486533,-71
59.3423509,18.0486533,-74
59.3423509,18.0486533,-76
59.3423509,18.0486533,-78
59.3423509,18.0486533,-79
59.3423509,18.0486533,-80
59.3423509,18.0486533,-81
59.3423509,18.0486533,-89
59.3423509,18.0486533,-90
59.3423509,18.0486533,-86
59.3423509,18.0486533,-86
59.3423509,18.0486533,-91
59.3423509,18.0486533,-92
59.3423509,18.0486533,-89
59.3423509,18.0486533,-89
59.3423509,18.0486533,-91
59.3423509,18.0486533,-87
59.3423509,18.0486533,-78
59.3423509,18.0486533,-79
59.3423509,18.0486533,-83
59.3423509,18.0486533,-84
59.3422419,18.0481829,-74
59.3422419,18.0481829,-69
59.3422419,18.0481829,-71
59.3422419,18.0481829,-78
59.3422419,18.0481829,-76
59.3422419,18.0481829,-78
59.3422419,18.0481829,-83
59.3422419,18.0481829,-80
59.3422419,18.0481829,-81
59.3422419,18.0481829,-89
59.3422419,18.0481829,-90
59.3422419,18.0481829,-86
59.3422419,18.0481829,-86
59.3422419,18.0481829,-91
59.3422419,18.0481829,-92
59.3422419,18.0481829,-89
59.3422419,18.0481829,-89
59.3422419,18.0481829,-91
59.3422419,18.0481829,-87
59.3422419,18.0481829,-78
59.3422419,18.0481829,-79
59.3422419,18.0481829,-91
59.3422419,18.0481829,-84
59.3422419,18.0481829,-76
59.3422419,18.0481829,-77
59.3422419,18.0481829,-77
59.3422419,18.0481829,-82
59.3422419,18.0481829,-78
59.3422419,18.0481829,-78
59.3422419,18.0481829,-83
59.3422419,18.0481829,-83
59.3422419,18.0481829,-83
59.3422419,18.0481829,-81
59.3422419,18.0481829,-87
59.3422419,18.0481829,-87
59.3422419,18.0481829,-88
59.3422419,18.0481829,-88
59.3422419,18.0481829,-89
59.3422419,18.0481829,-90
59.3420391,18.0478022,-90
59.3420391,18.0478022,-76
59.3420391,18.0478022,-78
59.3420391,18.0478022,-83
59.3420391,18.0478022,-91
59.3420391,18.0478022,-76
59.3420391,18.0478022,-79
59.3420391,18.0478022,-77
59.3420391,18.0478022,-82
59.3420391,18.0478022,-80
59.3420391,18.0478022,-76
59.3420391,18.0478022,-88
59.3420391,18.0478022,-88
59.3420391,18.0478022,-87
59.3420391,18.0478022,-91
59.3420391,18.0478022,-92
59.3420391,18.0478022,-87
59.3420391,18.0478022,-79
59.3420391,18.0478022,-80
59.3420391,18.0478022,-89
59.3420391,18.0478022,-80
59.3420391,18.0478022,-74
59.3420391,18.0478022,-75
59.3420391,18.0478022,-82
59.3420391,18.0478022,-87
59.3420391,18.0478022,-85
59.3420391,18.0478022,-91
59.3420391,18.0478022,-90
59.3420391,18.0478022,-90
59.3420391,18.0478022,-81
59.3420391,18.0478022,-88
59.3420588,18.0479413,-84
59.3420588,18.0479413,-80
59.3420588,18.0479413,-80
59.3420588,18.0479413,-77
59.3420588,18.0479413,-78
59.3420588,18.0479413,-75
59.3420588,18.0479413,-84
59.3420588,18.0479413,-85
59.3420588,18.0479413,-84
59.3420588,18.0479413,-91
59.3420588,18.0479413,-92
59.3420588,18.0479413,-79
59.3420588,18.0479413,-77
59.3420588,18.0479413,-80
59.3420588,18.0479413,-74
59.3420588,18.0479413,-75
59.3420588,18.0479413,-82
59.3420588,18.0479413,-88
59.3420588,18.0479413,-87
59.3420588,18.0479413,-91
59.3420588,18.0479413,-90
59.3420588,18.0479413,-90
59.3420588,18.0479413,-83
59.3420588,18.0479413,-88
59.3420588,18.0479413,-82
59.3420588,18.0479413,-84
59.3420588,18.0479413,-84
59.3420588,18.0479413,-89
59.3420588,18.0479413,-85
59.3420588,18.0479413,-90
59.3420588,18.0479413,-90
59.3420588,18.0479413,-88
59.342027,18.0479126,-83
59.342027,18.0479126,-80
59.342027,18.0479126,-76
59.342027,18.0479126,-77
59.342027,18.0479126,-80
59.342027,18.0479126,-75
59.342027,18.0479126,-85
59.342027,18.0479126,-85
59.342027,18.0479126,-85
59.342027,18.0479126,-69
59.342027,18.0479126,-81
59.342027,18.0479126,-74
59.342027,18.0479126,-82
59.342027,18.0479126,-88
59.342027,18.0479126,-83
59.342027,18.0479126,-91
59.342027,18.0479126,-85
59.342027,18.0479126,-83
59.342027,18.0479126,-84
59.342027,18.0479126,-77
59.342027,18.0479126,-89
59.342027,18.0479126,-85
59.342027,18.0479126,-90
59.342027,18.0479126,-90
59.342027,18.0479126,-88
59.342027,18.0479126,-79
59.342027,18.0479126,-79
59.342027,18.0479126,-81
59.342027,18.0479126,-85
59.342027,18.0479126,-88
59.342027,18.0479126,-93
59.3419973,18.0478709,-79
59.3419973,18.0478709,-79
59.3419973,18.0478709,-73
59.3419973,18.0478709,-75
59.3419973,18.0478709,-85
59.3419973,18.0478709,-85
59.3419973,18.0478709,-86
59.3419973,18.0478709,-69
59.3419973,18.0478709,-81
59.3419973,18.0478709,-74
59.3419973,18.0478709,-87
59.3419973,18.0478709,-83
59.3419973,18.0478709,-91
59.3419973,18.0478709,-88
59.3419973,18.0478709,-83
59.3419973,18.0478709,-83
59.3419973,18.0478709,-78
59.3419973,18.0478709,-86
59.3419973,18.0478709,-79
59.3419973,18.0478709,-81
59.3419973,18.0478709,-85
59.3419973,18.0478709,-88
59.3419973,18.0478709,-93
59.3419973,18.0478709,-73
59.3419973,18.0478709,-76
59.3419973,18.0478709,-78
59.3419973,18.0478709,-88
59.3419973,18.0478709,-93
59.3419973,18.0478709,-94
59.3419474,18.0478077,-89
59.3419474,18.0478077,-79
59.3419474,18.0478077,-75
59.3419474,18.0478077,-84
59.3419474,18.0478077,-83
59.3419474,18.0478077,-83
59.3419474,18.0478077,-80
59.3419474,18.0478077,-87
59.3419474,18.0478077,-91
59.3419474,18.0478077,-83
59.3419474,18.0478077,-83
59.3419474,18.0478077,-83
59.3419474,18.0478077,-78
59.3419474,18.0478077,-86
59.3419474,18.0478077,-75
59.3419474,18.0478077,-78
59.3419474,18.0478077,-78
59.3419474,18.0478077,-84
59.3419474,18.0478077,-93
59.3419474,18.0478077,-94
59.3419474,18.0478077,-74
59.3419474,18.0478077,-80
59.3419474,18.0478077,-82
59.3419474,18.0478077,-74
59.341889,18.0477709,-83
59.341889,18.0477709,-82
59.341889,18.0477709,-81
59.341889,18.0477709,-88
59.341889,18.0477709,-88
59.341889,18.0477709,-87
59.341889,18.0477709,-80
59.341889,18.0477709,-91
59.341889,18.0477709,-86
59.341889,18.0477709,-77
59.341889,18.0477709,-80
59.341889,18.0477709,-75
59.341889,18.0477709,-71
59.341889,18.0477709,-86
59.341889,18.0477709,-73
59.341889,18.0477709,-80
59.341889,18.0477709,-82
59.341889,18.0477709,-77
59.341889,18.0477709,-76
59.341889,18.0477709,-84
59.341889,18.0477709,-84
59.341889,18.0477709,-87
59.341889,18.0477709,-90
59.341889,18.0477709,-91
59.341889,18.0477709,-84
59.341889,18.0477709,-77
59.341889,18.0477709,-84
59.341889,18.0477709,-85
59.341889,18.0477709,-91
59.3418991,18.0477645,-82
59.3418991,18.0477645,-78
59.3418991,18.0477645,-87
59.3418991,18.0477645,-88
59.3418991,18.0477645,-87
59.3418991,18.0477645,-81
59.3418991,18.0477645,-87
59.3418991,18.0477645,-83
59.3418991,18.0477645,-80
59.3418991,18.0477645,-56
59.3418991,18.0477645,-74
59.3418991,18.0477645,-78
59.3418991,18.0477645,-87
59.3418991,18.0477645,-83
59.3418991,18.0477645,-84
59.3418991,18.0477645,-85
59.3418991,18.0477645,-92
59.3418991,18.0477645,-89
59.3418991,18.0477645,-73
59.3418991,18.0477645,-77
59.3418991,18.0477645,-83
59.3418991,18.0477645,-80
59.3418991,18.0477645,-82
59.3418991,18.0477645,-83
59.3418991,18.0477645,-84
59.3418991,18.0477645,-85
59.3418991,18.0477645,-85
59.3418991,18.0477645,-87
59.3416728,18.0466713,-70
59.3416728,18.0466713,-83
59.3416728,18.0466713,-83
59.3416728,18.0466713,-77
59.3416728,18.0466713,-83
59.3416728,18.0466713,-66
59.3416728,18.0466713,-83
59.3416728,18.0466713,-82
59.3416728,18.0466713,-84
59.3416728,18.0466713,-85
59.3416728,18.0466713,-85
59.3416728,18.0466713,-87
59.3416728,18.0466713,-76
59.3416728,18.0466713,-76
59.3416728,18.0466713,-83
59.3416728,18.0466713,-81
59.3416728,18.0466713,-81
59.3416728,18.0466713,-82
59.3416728,18.0466713,-87
59.3416728,18.0466713,-83
59.3416728,18.0466713,-87
59.3416728,18.0466713,-89
59.3416728,18.0466713,-90
59.3416728,18.0466713,-80
59.3416728,18.0466713,-80
59.3416728,18.0466713,-70
59.3416728,18.0466713,-83
59.3416728,18.0466713,-83
59.3416728,18.0466713,-77
59.3416728,18.0466713,-83
59.3416728,18.0466713,-66
59.3416728,18.0466713,-83
59.3416728,18.0466713,-82
59.3416728,18.0466713,-84
59.3416728,18.0466713,-85
59.3416728,18.0466713,-85
59.3416728,18.0466713,-87
59.3416728,18.0466713,-78
59.3416728,18.0466713,-76
59.3416728,18.0466713,-83
59.3416728,18.0466713,-81
59.3416728,18.0466713,-81
59.3416728,18.0466713,-82
59.3416728,18.0466713,-87
59.3416728,18.0466713,-88
59.3416728,18.0466713,-87
59.3416728,18.0466713,-87
59.3416728,18.0466713,-90
59.3416728,18.0466713,-80
59.3416728,18.0466713,-80
59.3416728,18.0466713,-73
59.3416728,18.0466713,-74
59.3416728,18.0466713,-77
59.3416728,18.0466713,-78
59.3416728,18.0466713,-78
59.3416728,18.0466713,-81
59.3416728,18.0466713,-81
59.3416728,18.0466713,-84
59.3416728,18.0466713,-85
59.3416728,18.0466713,-86
59.3416728,18.0466713,-92
59.3416728,18.0466713,-95
59.3416728,18.0466713,-79
59.3416728,18.0466713,-80
59.3416319,18.0461916,-71
59.3416319,18.0461916,-79
59.3416319,18.0461916,-87
59.3416319,18.0461916,-73
59.3416319,18.0461916,-80
59.3416319,18.0461916,-77
59.3416319,18.0461916,-78
59.3416319,18.0461916,-80
59.3416319,18.0461916,-81
59.3416319,18.0461916,-81
59.3416319,18.0461916,-84
59.3416319,18.0461916,-86
59.3416319,18.0461916,-86
59.3416319,18.0461916,-92
59.3416319,18.0461916,-93
59.3416319,18.0461916,-79
59.3416319,18.0461916,-82
59.3416319,18.0461916,-87
59.3416319,18.0461916,-89
59.341704,18.0463548,-81
59.341704,18.0463548,-79
59.341704,18.0463548,-87
59.341704,18.0463548,-77
59.341704,18.0463548,-78
59.341704,18.0463548,-80
59.341704,18.0463548,-78
59.341704,18.0463548,-80
59.341704,18.0463548,-81
59.341704,18.0463548,-85
59.341704,18.0463548,-88
59.341704,18.0463548,-86
59.341704,18.0463548,-86
59.341704,18.0463548,-92
59.341704,18.0463548,-93
59.341704,18.0463548,-78
59.341704,18.0463548,-79
59.341704,18.0463548,-87
59.341704,18.0463548,-88
59.341704,18.0463548,-81
59.341704,18.0463548,-89
59.341704,18.0463548,-90
59.3416774,18.0461644,-79
59.3416774,18.0461644,-72
59.3416774,18.0461644,-86
59.3416774,18.0461644,-82
59.3416774,18.0461644,-76
59.3416774,18.0461644,-82
59.3416774,18.0461644,-78
59.3416774,18.0461644,-86
59.3416774,18.0461644,-85
59.3416774,18.0461644,-87
59.3416774,18.0461644,-76
59.3416774,18.0461644,-76
59.3416774,18.0461644,-89
59.3416774,18.0461644,-88
59.3416774,18.0461644,-81
59.3416774,18.0461644,-89
59.3416774,18.0461644,-90
59.3416774,18.0461644,-86
59.3416774,18.0461644,-82
59.3416774,18.0461644,-87
59.3416774,18.0461644,-83
59.3416774,18.0461644,-88
59.3416774,18.0461644,-85
59.3416774,18.0461644,-88
